ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94043,8,2020,Gas- Residential,N,8454,176060,21
94043,9,2020,Gas- Residential,N,8417,221728,26
94044,7,2020,Gas- Residential,N,12596,311483,25
94044,8,2020,Gas- Residential,N,12591,292880,23
94044,9,2020,Gas- Residential,N,12585,268845,21
94061,7,2020,Gas- Residential,N,12196,222684,18
94061,8,2020,Gas- Residential,N,12188,214618,18
94061,9,2020,Gas- Residential,N,12168,217224,18
94062,7,2020,Gas- Residential,N,8593,259485,30
94062,8,2020,Gas- Residential,N,8569,246771,29
94062,9,2020,Gas- Residential,N,8571,275707,32
94063,7,2020,Gas- Residential,N,6915,174514,25
94063,8,2020,Gas- Residential,N,6906,150348,22
94063,9,2020,Gas- Residential,N,6900,161018,23
94065,7,2020,Gas- Residential,N,4210,75409,18
94065,8,2020,Gas- Residential,N,4197,68940,16
94065,9,2020,Gas- Residential,N,4196,67547,16
94066,7,2020,Gas- Residential,N,11394,279194,25
94066,8,2020,Gas- Residential,N,11408,293869,26
94066,9,2020,Gas- Residential,N,11402,256413,22
94070,7,2020,Gas- Residential,N,11187,227605,20
94070,8,2020,Gas- Residential,N,11149,214718,19
94070,9,2020,Gas- Residential,N,11144,222169,20
94080,7,2020,Gas- Residential,N,17596,436656,25
94080,8,2020,Gas- Residential,N,17593,428834,24
94080,9,2020,Gas- Residential,N,17588,389068,22
94085,7,2020,Gas- Residential,N,5994,132769,22
94085,8,2020,Gas- Residential,N,5999,127736,21
94085,9,2020,Gas- Residential,N,5988,124225,21
94086,7,2020,Gas- Residential,N,12283,280155,23
94086,8,2020,Gas- Residential,N,12251,263253,21
94086,9,2020,Gas- Residential,N,12214,260530,21
94087,7,2020,Gas- Residential,N,17032,353943,21
94087,8,2020,Gas- Residential,N,17014,317340,19
94087,9,2020,Gas- Residential,N,16989,313297,18
94089,7,2020,Gas- Residential,N,3401,123934,36
94089,8,2020,Gas- Residential,N,3389,137633,41
94089,9,2020,Gas- Residential,N,3381,116345,34
94102,7,2020,Gas- Residential,N,5227,254380,49
94102,8,2020,Gas- Residential,N,5136,251913,49
94102,9,2020,Gas- Residential,N,5026,203260,40
94103,7,2020,Gas- Residential,N,5808,198433,34
94103,8,2020,Gas- Residential,N,5695,183800,32
94103,9,2020,Gas- Residential,N,5614,178146,32
94104,7,2020,Gas- Residential,Y,0,0,NA
94104,8,2020,Gas- Residential,Y,0,0,NA
94104,9,2020,Gas- Residential,Y,0,0,NA
94105,7,2020,Gas- Residential,N,197,63055,320
94105,8,2020,Gas- Residential,N,191,54095,283
94105,9,2020,Gas- Residential,N,187,49430,264
94107,7,2020,Gas- Residential,Y,5523,206562,37
94107,8,2020,Gas- Residential,Y,5471,183922,34
94107,9,2020,Gas- Residential,Y,5409,175781,32
94108,7,2020,Gas- Residential,Y,3604,167005,46
94108,8,2020,Gas- Residential,Y,3515,144666,41
94108,9,2020,Gas- Residential,Y,3423,128687,38
94109,7,2020,Gas- Residential,N,18833,793395,42
94109,8,2020,Gas- Residential,N,18420,710229,39
94109,9,2020,Gas- Residential,N,18054,633537,35
94110,7,2020,Gas- Residential,N,22076,477368,22
94110,8,2020,Gas- Residential,N,21842,438908,20
94110,9,2020,Gas- Residential,N,21624,400665,19
94111,7,2020,Gas- Residential,Y,0,0,NA
94111,8,2020,Gas- Residential,Y,0,0,NA
94111,9,2020,Gas- Residential,Y,0,0,NA
94112,7,2020,Gas- Residential,N,18557,526193,28
94112,8,2020,Gas- Residential,N,18547,503164,27
94112,9,2020,Gas- Residential,N,18542,464218,25
94114,7,2020,Gas- Residential,N,14346,343947,24
94114,8,2020,Gas- Residential,N,14248,308105,22
94114,9,2020,Gas- Residential,N,14129,265256,19
94115,7,2020,Gas- Residential,N,10665,445542,42
94115,8,2020,Gas- Residential,N,10512,404675,38
94115,9,2020,Gas- Residential,N,10380,349473,34
94116,7,2020,Gas- Residential,N,13359,355474,27
94116,8,2020,Gas- Residential,N,13337,347710,26
94116,9,2020,Gas- Residential,N,13327,293094,22
94117,7,2020,Gas- Residential,N,15595,406582,26
94117,8,2020,Gas- Residential,N,15434,375129,24
94117,9,2020,Gas- Residential,N,15241,325577,21
94118,7,2020,Gas- Residential,N,14746,430105,29
94118,8,2020,Gas- Residential,N,14664,408242,28
94118,9,2020,Gas- Residential,N,14578,360456,25
94121,7,2020,Gas- Residential,N,15086,408373,27
94121,8,2020,Gas- Residential,N,15014,393594,26
94121,9,2020,Gas- Residential,N,14968,346466,23
94122,7,2020,Gas- Residential,N,19033,477994,25
94122,8,2020,Gas- Residential,N,18975,462881,24
94122,9,2020,Gas- Residential,N,18927,409846,22
94123,7,2020,Gas- Residential,N,11588,353664,31
94123,8,2020,Gas- Residential,N,11440,322019,28
94123,9,2020,Gas- Residential,N,11274,285688,25
94124,7,2020,Gas- Residential,N,8086,253780,31
94124,8,2020,Gas- Residential,N,8085,262896,33
94124,9,2020,Gas- Residential,N,8066,224290,28
94127,7,2020,Gas- Residential,N,6816,222026,33
94127,8,2020,Gas- Residential,N,6810,213991,31
94127,9,2020,Gas- Residential,N,6802,169354,25
94129,7,2020,Gas- Residential,N,665,40871,61
94129,8,2020,Gas- Residential,N,658,37798,57
94129,9,2020,Gas- Residential,N,658,33073,50
94131,7,2020,Gas- Residential,N,10257,276792,27
94131,8,2020,Gas- Residential,N,10232,255024,25
94131,9,2020,Gas- Residential,N,10206,217408,21
94132,7,2020,Gas- Residential,N,6014,264393,44
94132,8,2020,Gas- Residential,N,5957,246648,41
94132,9,2020,Gas- Residential,N,5933,223377,38
94133,7,2020,Gas- Residential,N,7478,285078,38
94133,8,2020,Gas- Residential,N,7390,220770,30
94133,9,2020,Gas- Residential,N,7293,198803,27
94134,7,2020,Gas- Residential,N,8914,254174,29
94134,8,2020,Gas- Residential,N,8910,250916,28
94134,9,2020,Gas- Residential,N,8909,239269,27
94158,7,2020,Gas- Residential,Y,0,0,NA
94158,8,2020,Gas- Residential,Y,0,0,NA
94158,9,2020,Gas- Residential,Y,0,0,NA
94303,7,2020,Gas- Residential,N,5769,151282,26
94303,8,2020,Gas- Residential,N,5740,143187,25
94303,9,2020,Gas- Residential,N,5732,142779,25
94305,7,2020,Gas- Residential,Y,845,33461,40
94305,8,2020,Gas- Residential,Y,841,30160,36
94305,9,2020,Gas- Residential,Y,843,33958,40
94306,7,2020,Gas- Residential,Y,0,0,NA
94306,8,2020,Gas- Residential,Y,0,0,NA
94306,9,2020,Gas- Residential,Y,0,0,NA
94401,7,2020,Gas- Residential,N,8796,217710,25
94401,8,2020,Gas- Residential,N,8779,213225,24
94401,9,2020,Gas- Residential,N,8755,223991,26
94402,7,2020,Gas- Residential,N,8601,221501,26
94402,8,2020,Gas- Residential,N,8586,213458,25
94402,9,2020,Gas- Residential,N,8577,214720,25
94403,7,2020,Gas- Residential,N,13206,304948,23
94403,8,2020,Gas- Residential,N,13170,280792,21
94403,9,2020,Gas- Residential,N,13157,284004,22
94404,7,2020,Gas- Residential,N,9767,219527,22
94404,8,2020,Gas- Residential,N,9778,203264,21
94404,9,2020,Gas- Residential,N,9767,200178,20
94501,7,2020,Gas- Residential,N,19251,407008,21
94501,8,2020,Gas- Residential,N,19250,388500,20
94501,9,2020,Gas- Residential,N,19226,367253,19
94502,7,2020,Gas- Residential,N,5022,79295,16
94502,8,2020,Gas- Residential,N,5013,74363,15
94502,9,2020,Gas- Residential,N,5006,71531,14
94503,7,2020,Gas- Residential,N,5597,112718,20
94503,8,2020,Gas- Residential,N,5609,105920,19
94503,9,2020,Gas- Residential,N,5610,103344,18
94505,7,2020,Gas- Residential,N,5517,92191,17
94505,8,2020,Gas- Residential,N,5532,80292,15
94505,9,2020,Gas- Residential,N,5537,84394,15
94506,7,2020,Gas- Residential,N,8284,233777,28
94506,8,2020,Gas- Residential,N,8292,204907,25
94506,9,2020,Gas- Residential,N,8292,215589,26
94507,7,2020,Gas- Residential,N,5376,201768,38
94507,8,2020,Gas- Residential,N,5379,186477,35
94507,9,2020,Gas- Residential,N,5378,196254,36
94508,7,2020,Gas- Residential,N,752,16267,22
94508,8,2020,Gas- Residential,N,746,12951,17
94508,9,2020,Gas- Residential,N,749,16346,22
94509,7,2020,Gas- Residential,N,20915,298405,14
94509,8,2020,Gas- Residential,N,20937,281846,13
94509,9,2020,Gas- Residential,N,20924,301920,14
94510,7,2020,Gas- Residential,N,10244,171393,17
94510,8,2020,Gas- Residential,N,10243,152369,15
94510,9,2020,Gas- Residential,N,10248,158481,15
94513,7,2020,Gas- Residential,N,20600,331776,16
94513,8,2020,Gas- Residential,N,20626,296385,14
94513,9,2020,Gas- Residential,N,20665,358844,17
94514,7,2020,Gas- Residential,N,617,8993,15
94514,8,2020,Gas- Residential,N,615,8513,14
94514,9,2020,Gas- Residential,N,621,8765,14
94515,7,2020,Gas- Residential,N,1629,32912,20
94515,8,2020,Gas- Residential,N,1637,30234,18
94515,9,2020,Gas- Residential,N,1634,33191,20
94517,7,2020,Gas- Residential,N,4041,69012,17
94517,8,2020,Gas- Residential,N,4043,60847,15
94517,9,2020,Gas- Residential,N,4043,70370,17
94518,7,2020,Gas- Residential,N,9266,140707,15
94518,8,2020,Gas- Residential,N,9258,128455,14
94518,9,2020,Gas- Residential,N,9255,131378,14
94519,7,2020,Gas- Residential,N,6600,94396,14
94519,8,2020,Gas- Residential,N,6600,89172,14
94519,9,2020,Gas- Residential,N,6600,91682,14
94520,7,2020,Gas- Residential,N,10686,191232,18
94520,8,2020,Gas- Residential,N,10690,169375,16
94520,9,2020,Gas- Residential,N,10681,183142,17
94521,7,2020,Gas- Residential,N,15246,224418,15
94521,8,2020,Gas- Residential,N,15238,215384,14
94521,9,2020,Gas- Residential,N,15255,212936,14
94523,7,2020,Gas- Residential,N,11658,192820,17
94523,8,2020,Gas- Residential,N,11663,181970,16
94523,9,2020,Gas- Residential,N,11665,172454,15
94525,7,2020,Gas- Residential,Y,1513,24589,16
94525,8,2020,Gas- Residential,Y,1510,22496,15
94525,9,2020,Gas- Residential,Y,1512,22337,15
94526,7,2020,Gas- Residential,N,11851,262428,22
94526,8,2020,Gas- Residential,N,11848,250225,21
94526,9,2020,Gas- Residential,N,11860,282367,24
94528,7,2020,Gas- Residential,N,373,18532,50
94528,8,2020,Gas- Residential,N,373,21769,58
94528,9,2020,Gas- Residential,N,378,16320,43
94530,7,2020,Gas- Residential,N,9704,210378,22
94530,8,2020,Gas- Residential,N,9708,199434,21
94530,9,2020,Gas- Residential,N,9691,174529,18
94531,7,2020,Gas- Residential,N,13020,214318,16
94531,8,2020,Gas- Residential,N,13051,204654,16
94531,9,2020,Gas- Residential,N,13083,199830,15
94533,7,2020,Gas- Residential,Y,23425,416767,18
94533,8,2020,Gas- Residential,Y,23462,405103,17
94533,9,2020,Gas- Residential,Y,23500,418310,18
94534,7,2020,Gas- Residential,N,13072,229166,18
94534,8,2020,Gas- Residential,N,13081,202858,16
94534,9,2020,Gas- Residential,N,13076,215792,17
94535,7,2020,Gas- Residential,Y,0,0,NA
94535,8,2020,Gas- Residential,Y,0,0,NA
94535,9,2020,Gas- Residential,Y,0,0,NA
94536,7,2020,Gas- Residential,N,21345,410581,19
94536,8,2020,Gas- Residential,N,21315,389332,18
94536,9,2020,Gas- Residential,N,21306,375237,18
94538,7,2020,Gas- Residential,N,15603,339078,22
94538,8,2020,Gas- Residential,N,15599,291260,19
94538,9,2020,Gas- Residential,N,15577,296196,19
94539,7,2020,Gas- Residential,N,15998,288741,18
94539,8,2020,Gas- Residential,N,16013,263555,16
94539,9,2020,Gas- Residential,N,16034,255204,16
94541,7,2020,Gas- Residential,N,19191,394728,21
94541,8,2020,Gas- Residential,N,19198,359787,19
94541,9,2020,Gas- Residential,N,19203,359750,19
94542,7,2020,Gas- Residential,N,4177,94243,23
94542,8,2020,Gas- Residential,N,4178,99603,24
94542,9,2020,Gas- Residential,N,4186,99747,24
94544,7,2020,Gas- Residential,N,19948,443899,22
94544,8,2020,Gas- Residential,N,19963,416259,21
94544,9,2020,Gas- Residential,N,19981,414348,21
94545,7,2020,Gas- Residential,N,8985,180020,20
94545,8,2020,Gas- Residential,N,9001,169842,19
94545,9,2020,Gas- Residential,N,9003,171490,19
94546,7,2020,Gas- Residential,N,15420,275718,18
94546,8,2020,Gas- Residential,N,15413,273480,18
94546,9,2020,Gas- Residential,N,15389,261899,17
94547,7,2020,Gas- Residential,N,8272,151239,18
94547,8,2020,Gas- Residential,N,8277,132565,16
94547,9,2020,Gas- Residential,N,8281,127102,15
94548,7,2020,Gas- Residential,Y,0,0,NA
94548,8,2020,Gas- Residential,Y,0,0,NA
94548,9,2020,Gas- Residential,Y,0,0,NA
94549,7,2020,Gas- Residential,N,9888,243159,25
94549,8,2020,Gas- Residential,N,9890,223845,23
94549,9,2020,Gas- Residential,N,9881,242794,25
94550,7,2020,Gas- Residential,N,16803,293138,17
94550,8,2020,Gas- Residential,N,16804,267908,16
94550,9,2020,Gas- Residential,N,16811,299258,18
94551,7,2020,Gas- Residential,N,12916,191044,15
94551,8,2020,Gas- Residential,N,12920,172982,13
94551,9,2020,Gas- Residential,N,12936,191542,15
94552,7,2020,Gas- Residential,N,4628,77472,17
94552,8,2020,Gas- Residential,N,4629,71802,16
94552,9,2020,Gas- Residential,N,4629,70188,15
94553,7,2020,Gas- Residential,N,17573,261247,15
94553,8,2020,Gas- Residential,N,17580,246341,14
94553,9,2020,Gas- Residential,N,17601,245098,14
94555,7,2020,Gas- Residential,N,11576,202037,17
94555,8,2020,Gas- Residential,N,11582,185488,16
94555,9,2020,Gas- Residential,N,11554,182993,16
94556,7,2020,Gas- Residential,N,5529,120238,22
94556,8,2020,Gas- Residential,N,5541,114268,21
94556,9,2020,Gas- Residential,N,5536,112479,20
94558,7,2020,Gas- Residential,N,20300,382023,19
94558,8,2020,Gas- Residential,N,20326,354057,17
94558,9,2020,Gas- Residential,N,20343,370078,18
94559,7,2020,Gas- Residential,N,9773,179638,18
94559,8,2020,Gas- Residential,N,9781,147455,15
94559,9,2020,Gas- Residential,N,9798,177979,18
94560,7,2020,Gas- Residential,N,14088,249769,18
94560,8,2020,Gas- Residential,N,14113,228493,16
94560,9,2020,Gas- Residential,N,14138,245526,17
94561,7,2020,Gas- Residential,Y,12295,191876,16
94561,8,2020,Gas- Residential,Y,12319,179427,15
94561,9,2020,Gas- Residential,Y,12351,199690,16
94563,7,2020,Gas- Residential,N,6693,185052,28
94563,8,2020,Gas- Residential,N,6700,164997,25
94563,9,2020,Gas- Residential,N,6713,163554,24
94564,7,2020,Gas- Residential,N,6417,114981,18
94564,8,2020,Gas- Residential,N,6420,103879,16
94564,9,2020,Gas- Residential,N,6426,103796,16
94565,7,2020,Gas- Residential,N,27737,438428,16
94565,8,2020,Gas- Residential,N,27760,406232,15
94565,9,2020,Gas- Residential,N,27792,419340,15
94566,7,2020,Gas- Residential,N,14059,309570,22
94566,8,2020,Gas- Residential,N,14065,261912,19
94566,9,2020,Gas- Residential,N,14048,269735,19
94568,7,2020,Gas- Residential,N,21039,436417,21
94568,8,2020,Gas- Residential,N,21080,375847,18
94568,9,2020,Gas- Residential,N,21097,365605,17
94569,7,2020,Gas- Residential,Y,0,0,NA
94569,8,2020,Gas- Residential,Y,0,0,NA
94569,9,2020,Gas- Residential,Y,0,0,NA
94571,7,2020,Gas- Residential,N,4989,65274,13
94571,8,2020,Gas- Residential,N,4990,65613,13
94571,9,2020,Gas- Residential,N,4993,54898,11
94572,7,2020,Gas- Residential,N,2926,60317,21
94572,8,2020,Gas- Residential,N,2924,50245,17
94572,9,2020,Gas- Residential,N,2928,49229,17
94574,7,2020,Gas- Residential,N,2961,57200,19
94574,8,2020,Gas- Residential,N,2967,67790,23
94574,9,2020,Gas- Residential,N,2952,61621,21
94576,7,2020,Gas- Residential,N,155,3414,22
94576,8,2020,Gas- Residential,N,156,2929,19
94576,9,2020,Gas- Residential,N,143,2740,19
94577,7,2020,Gas- Residential,N,14345,290593,20
94577,8,2020,Gas- Residential,N,14341,271171,19
94577,9,2020,Gas- Residential,N,14345,272162,19
94578,7,2020,Gas- Residential,N,10673,251938,24
94578,8,2020,Gas- Residential,N,10664,218365,20
94578,9,2020,Gas- Residential,N,10651,218690,21
94579,7,2020,Gas- Residential,N,6104,141394,23
94579,8,2020,Gas- Residential,N,6105,124934,20
94579,9,2020,Gas- Residential,N,6103,121789,20
94580,7,2020,Gas- Residential,N,8398,176218,21
94580,8,2020,Gas- Residential,N,8402,158200,19
94580,9,2020,Gas- Residential,N,8400,155462,19
94582,7,2020,Gas- Residential,N,14471,252668,17
94582,8,2020,Gas- Residential,N,14482,249722,17
94582,9,2020,Gas- Residential,N,14471,240455,17
94583,7,2020,Gas- Residential,N,13140,268808,20
94583,8,2020,Gas- Residential,N,13146,298987,23
94583,9,2020,Gas- Residential,N,13156,251647,19
94585,7,2020,Gas- Residential,N,8959,176883,20
94585,8,2020,Gas- Residential,N,8943,150030,17
94585,9,2020,Gas- Residential,N,8947,154336,17
94586,7,2020,Gas- Residential,N,248,4143,17
94586,8,2020,Gas- Residential,N,248,3875,16
94586,9,2020,Gas- Residential,N,249,4745,19
94587,7,2020,Gas- Residential,N,18622,376208,20
94587,8,2020,Gas- Residential,N,18614,347702,19
94587,9,2020,Gas- Residential,N,18602,349229,19
94588,7,2020,Gas- Residential,N,10074,196923,20
94588,8,2020,Gas- Residential,N,10067,174546,17
94588,9,2020,Gas- Residential,N,10062,190210,19
94589,7,2020,Gas- Residential,N,8734,170268,19
94589,8,2020,Gas- Residential,N,8725,151627,17
94589,9,2020,Gas- Residential,N,8731,150235,17
94590,7,2020,Gas- Residential,N,13147,246907,19
94590,8,2020,Gas- Residential,N,13154,232626,18
94590,9,2020,Gas- Residential,N,13151,222302,17
94591,7,2020,Gas- Residential,N,18306,314079,17
94591,8,2020,Gas- Residential,N,18329,293575,16
94591,9,2020,Gas- Residential,N,18326,281036,15
94595,7,2020,Gas- Residential,N,6966,100763,14
94595,8,2020,Gas- Residential,N,6970,90641,13
94595,9,2020,Gas- Residential,N,6964,98408,14
94596,7,2020,Gas- Residential,N,6438,209946,33
94596,8,2020,Gas- Residential,N,6435,156150,24
94596,9,2020,Gas- Residential,N,6422,156691,24
94597,7,2020,Gas- Residential,N,8256,138109,17
94597,8,2020,Gas- Residential,N,8256,124418,15
94597,9,2020,Gas- Residential,N,8257,128915,16
94598,7,2020,Gas- Residential,N,9511,183478,19
94598,8,2020,Gas- Residential,N,9510,158811,17
94598,9,2020,Gas- Residential,N,9503,174814,18
94599,7,2020,Gas- Residential,N,948,16760,18
94599,8,2020,Gas- Residential,N,947,14549,15
94599,9,2020,Gas- Residential,N,950,15293,16
94601,7,2020,Gas- Residential,N,13378,299468,22
94601,8,2020,Gas- Residential,N,13376,301308,23
94601,9,2020,Gas- Residential,N,13350,273505,20
94602,7,2020,Gas- Residential,N,10964,224253,20
94602,8,2020,Gas- Residential,N,10968,202731,18
94602,9,2020,Gas- Residential,N,10962,193978,18
94603,7,2020,Gas- Residential,N,9465,216934,23
94603,8,2020,Gas- Residential,N,9472,213855,23
94603,9,2020,Gas- Residential,N,9452,193803,21
94605,7,2020,Gas- Residential,N,15157,307306,20
94605,8,2020,Gas- Residential,N,15148,275449,18
94605,9,2020,Gas- Residential,N,15133,286959,19
94606,7,2020,Gas- Residential,N,11794,262979,22
94606,8,2020,Gas- Residential,N,11755,262736,22
94606,9,2020,Gas- Residential,N,11691,233567,20
94607,7,2020,Gas- Residential,N,5933,168385,28
94607,8,2020,Gas- Residential,N,5920,155277,26
94607,9,2020,Gas- Residential,N,5898,141689,24
94608,7,2020,Gas- Residential,N,9024,223542,25
94608,8,2020,Gas- Residential,N,9007,172700,19
94608,9,2020,Gas- Residential,N,8966,171046,19
94609,7,2020,Gas- Residential,N,8379,164069,20
94609,8,2020,Gas- Residential,N,8350,161172,19
94609,9,2020,Gas- Residential,N,8298,145954,18
94610,7,2020,Gas- Residential,N,10103,230173,23
94610,8,2020,Gas- Residential,N,10056,213965,21
94610,9,2020,Gas- Residential,N,10001,202923,20
94611,7,2020,Gas- Residential,N,13893,330973,24
94611,8,2020,Gas- Residential,N,13863,290984,21
94611,9,2020,Gas- Residential,N,13834,287098,21
94612,7,2020,Gas- Residential,N,2457,101121,41
94612,8,2020,Gas- Residential,N,2425,98265,41
94612,9,2020,Gas- Residential,N,2396,119942,50
94613,7,2020,Gas- Residential,Y,0,0,NA
94613,8,2020,Gas- Residential,Y,0,0,NA
94613,9,2020,Gas- Residential,Y,0,0,NA
94618,7,2020,Gas- Residential,N,6971,141616,20
94618,8,2020,Gas- Residential,N,6958,126098,18
94618,9,2020,Gas- Residential,N,6939,120838,17
94619,7,2020,Gas- Residential,Y,8941,169835,19
94619,8,2020,Gas- Residential,Y,8947,164698,18
94619,9,2020,Gas- Residential,Y,8948,162536,18
94621,7,2020,Gas- Residential,N,8080,198244,25
94621,8,2020,Gas- Residential,N,8075,175196,22
94621,9,2020,Gas- Residential,N,8059,176863,22
94702,7,2020,Gas- Residential,N,6655,124973,19
94702,8,2020,Gas- Residential,N,6621,119419,18
94702,9,2020,Gas- Residential,N,6615,110434,17
94703,7,2020,Gas- Residential,N,7776,142909,18
94703,8,2020,Gas- Residential,N,7741,134310,17
94703,9,2020,Gas- Residential,N,7694,135179,18
94704,7,2020,Gas- Residential,Y,4411,99451,23
94704,8,2020,Gas- Residential,Y,4429,107439,24
94704,9,2020,Gas- Residential,Y,4381,104280,24
94705,7,2020,Gas- Residential,N,5068,114673,23
94705,8,2020,Gas- Residential,N,5054,103199,20
94705,9,2020,Gas- Residential,N,5037,96758,19
94706,7,2020,Gas- Residential,N,5959,120560,20
94706,8,2020,Gas- Residential,N,5946,111530,19
94706,9,2020,Gas- Residential,N,5948,104101,18
94707,7,2020,Gas- Residential,N,4942,116708,24
94707,8,2020,Gas- Residential,N,4940,113413,23
94707,9,2020,Gas- Residential,N,4939,99972,20
94708,7,2020,Gas- Residential,N,4547,122187,27
94708,8,2020,Gas- Residential,N,4554,101197,22
94708,9,2020,Gas- Residential,N,4555,90146,20
94709,7,2020,Gas- Residential,N,3768,87178,23
94709,8,2020,Gas- Residential,N,3782,72231,19
94709,9,2020,Gas- Residential,N,3760,68324,18
94710,7,2020,Gas- Residential,N,2633,57143,22
94710,8,2020,Gas- Residential,N,2628,48040,18
94710,9,2020,Gas- Residential,N,2621,44113,17
94720,7,2020,Gas- Residential,Y,0,0,NA
94720,8,2020,Gas- Residential,Y,0,0,NA
94720,9,2020,Gas- Residential,Y,0,0,NA
94801,7,2020,Gas- Residential,N,8864,218661,25
94801,8,2020,Gas- Residential,N,8853,199258,23
94801,9,2020,Gas- Residential,N,8851,192156,22
94803,7,2020,Gas- Residential,N,9155,197348,22
94803,8,2020,Gas- Residential,N,9148,159629,17
94803,9,2020,Gas- Residential,N,9135,151187,17
94804,7,2020,Gas- Residential,N,13817,309738,22
94804,8,2020,Gas- Residential,N,13803,290329,21
94804,9,2020,Gas- Residential,N,13806,268128,19
94805,7,2020,Gas- Residential,N,5000,109812,22
94805,8,2020,Gas- Residential,N,4997,101873,20
94805,9,2020,Gas- Residential,N,4987,91126,18
94806,7,2020,Gas- Residential,N,18560,430425,23
94806,8,2020,Gas- Residential,N,18550,377714,20
94806,9,2020,Gas- Residential,N,18535,359408,19
94901,7,2020,Gas- Residential,N,12398,287925,23
94901,8,2020,Gas- Residential,N,12383,279059,23
94901,9,2020,Gas- Residential,N,12376,265678,21
94903,7,2020,Gas- Residential,N,9955,206989,21
94903,8,2020,Gas- Residential,N,9960,190333,19
94903,9,2020,Gas- Residential,N,9947,199856,20
94904,7,2020,Gas- Residential,N,3635,109888,30
94904,8,2020,Gas- Residential,N,3632,98124,27
94904,9,2020,Gas- Residential,N,3636,106669,29
94920,7,2020,Gas- Residential,N,5015,181294,36
94920,8,2020,Gas- Residential,N,5022,161114,32
94920,9,2020,Gas- Residential,N,5023,148533,30
94925,7,2020,Gas- Residential,N,3710,82410,22
94925,8,2020,Gas- Residential,N,3704,70538,19
94925,9,2020,Gas- Residential,N,3702,67878,18
94928,7,2020,Gas- Residential,N,13320,235347,18
94928,8,2020,Gas- Residential,N,13351,237092,18
94928,9,2020,Gas- Residential,N,13365,233372,17
94930,7,2020,Gas- Residential,N,607,12682,21
94930,8,2020,Gas- Residential,N,605,11704,19
94930,9,2020,Gas- Residential,N,607,10862,18
94931,7,2020,Gas- Residential,N,3143,49773,16
94931,8,2020,Gas- Residential,N,3139,55895,18
94931,9,2020,Gas- Residential,N,3138,46679,15
94939,7,2020,Gas- Residential,Y,3784,92881,25
94939,8,2020,Gas- Residential,Y,3771,77114,20
94939,9,2020,Gas- Residential,Y,3780,88705,23
94941,7,2020,Gas- Residential,N,10934,308960,28
94941,8,2020,Gas- Residential,N,10933,297011,27
94941,9,2020,Gas- Residential,N,10917,255085,23
94945,7,2020,Gas- Residential,N,6296,137856,22
94945,8,2020,Gas- Residential,N,6302,119634,19
94945,9,2020,Gas- Residential,N,6303,116049,18
94947,7,2020,Gas- Residential,N,8406,159797,19
94947,8,2020,Gas- Residential,N,8403,158539,19
94947,9,2020,Gas- Residential,N,8400,205495,24
94949,7,2020,Gas- Residential,N,5783,231414,40
94949,8,2020,Gas- Residential,N,5776,107707,19
94949,9,2020,Gas- Residential,N,5781,114697,20
94951,7,2020,Gas- Residential,N,1201,25314,21
94951,8,2020,Gas- Residential,N,1198,24293,20
94951,9,2020,Gas- Residential,N,1198,24332,20
94952,7,2020,Gas- Residential,N,10917,203655,19
94952,8,2020,Gas- Residential,N,10908,196545,18
94952,9,2020,Gas- Residential,N,10908,206996,19
94954,7,2020,Gas- Residential,N,12879,221316,17
94954,8,2020,Gas- Residential,N,12890,236020,18
94954,9,2020,Gas- Residential,N,12914,221470,17
94957,7,2020,Gas- Residential,N,781,36795,47
94957,8,2020,Gas- Residential,N,783,37835,48
94957,9,2020,Gas- Residential,N,784,42848,55
94960,7,2020,Gas- Residential,N,5425,123453,23
94960,8,2020,Gas- Residential,N,5415,109181,20
94960,9,2020,Gas- Residential,N,5427,113625,21
94964,7,2020,Gas- Residential,Y,0,0,NA
94964,8,2020,Gas- Residential,Y,0,0,NA
94964,9,2020,Gas- Residential,Y,0,0,NA
94965,7,2020,Gas- Residential,N,4085,122942,30
94965,8,2020,Gas- Residential,N,4067,103935,26
94965,9,2020,Gas- Residential,N,4059,91242,22
95002,7,2020,Gas- Residential,N,405,10151,25
95002,8,2020,Gas- Residential,N,405,9591,24
95002,9,2020,Gas- Residential,N,405,19030,47
95003,7,2020,Gas- Residential,N,8948,203769,23
95003,8,2020,Gas- Residential,N,8955,186645,21
95003,9,2020,Gas- Residential,N,8957,202260,23
95004,7,2020,Gas- Residential,N,450,11713,26
95004,8,2020,Gas- Residential,N,448,10235,23
95004,9,2020,Gas- Residential,N,445,10095,23
95005,7,2020,Gas- Residential,N,1538,53320,35
95005,8,2020,Gas- Residential,N,1529,28236,18
95005,9,2020,Gas- Residential,N,1533,31326,20
95006,7,2020,Gas- Residential,N,630,15470,25
95006,8,2020,Gas- Residential,N,612,13567,22
95006,9,2020,Gas- Residential,N,617,12525,20
95007,7,2020,Gas- Residential,N,235,6224,26
95007,8,2020,Gas- Residential,N,228,4253,19
95007,9,2020,Gas- Residential,N,229,4154,18
95008,7,2020,Gas- Residential,N,14995,292484,20
95008,8,2020,Gas- Residential,N,14970,254639,17
95008,9,2020,Gas- Residential,N,14920,265671,18
95010,7,2020,Gas- Residential,N,3845,94175,24
95010,8,2020,Gas- Residential,N,3833,78884,21
95010,9,2020,Gas- Residential,N,3842,86903,23
